ID,group_ID,instrument_time,corrected_time,longitude,latitude,type
2460,311501,2020-05-10 02:20:08.230198,2020-05-10 02:20:08.218971,-78.324,10.062,Lightning
2512,311501,2020-05-10 02:20:08.230198,2020-05-10 02:20:08.218971,-78.324,10.062,Lightning
2459,311500,2020-05-10 02:20:05.396598,2020-05-10 02:20:05.385388,-78.429,9.919,Lightning
2511,311499,2020-05-10 02:20:04.897399,2020-05-10 02:20:04.886189,-78.448,9.894,Lightning
2458,311499,2020-05-10 02:20:04.897399,2020-05-10 02:20:04.886189,-78.448,9.894,Lightning
2510,311498,2020-05-10 02:20:01.146998,2020-05-10 02:20:01.135823,-78.587,9.706,Lightning
2457,311498,2020-05-10 02:20:01.146998,2020-05-10 02:20:01.135823,-78.587,9.706,Lightning
2456,311497,2020-05-10 02:19:56.732000,2020-05-10 02:19:56.720848,-78.75,9.484,Lightning
2509,311497,2020-05-10 02:19:56.732000,2020-05-10 02:19:56.720848,-78.75,9.484,Lightning
2508,311497,2020-05-10 02:19:56.064799,2020-05-10 02:19:56.053646,-78.775,9.45,Lightning
2455,311497,2020-05-10 02:19:56.064799,2020-05-10 02:19:56.053646,-78.775,9.45,Lightning
2454,311497,2020-05-10 02:19:55.397598,2020-05-10 02:19:55.386454,-78.8,9.416,Lightning
2507,311497,2020-05-10 02:19:55.397598,2020-05-10 02:19:55.386454,-78.8,9.416,Lightning
2453,311496,2020-05-10 02:19:54.815200,2020-05-10 02:19:54.804056,-78.821,9.387,Lightning
2506,311496,2020-05-10 02:19:54.815200,2020-05-10 02:19:54.804056,-78.821,9.387,Lightning
2505,311495,2020-05-10 02:19:51.647197,2020-05-10 02:19:51.636079,-78.938,9.228,Lightning
2452,311495,2020-05-10 02:19:51.647197,2020-05-10 02:19:51.636079,-78.938,9.228,Lightning
2451,311495,2020-05-10 02:19:50.981599,2020-05-10 02:19:50.970481,-78.963,9.194,Lightning
2504,311495,2020-05-10 02:19:50.981599,2020-05-10 02:19:50.970481,-78.963,9.194,Lightning
2503,311494,2020-05-10 02:19:49.231198,2020-05-10 02:19:49.220100,-79.028,9.106,Lightning
2450,311494,2020-05-10 02:19:49.231198,2020-05-10 02:19:49.220100,-79.028,9.106,Lightning
2449,311494,2020-05-10 02:19:48.563997,2020-05-10 02:19:48.552900,-79.052,9.073,Lightning
2502,311494,2020-05-10 02:19:48.563997,2020-05-10 02:19:48.552900,-79.052,9.073,Lightning
2448,311494,2020-05-10 02:19:48.480797,2020-05-10 02:19:48.469700,-79.055,9.068,Lightning
2501,311494,2020-05-10 02:19:48.480797,2020-05-10 02:19:48.469700,-79.055,9.068,Lightning
2500,311494,2020-05-10 02:19:47.815200,2020-05-10 02:19:47.804103,-79.08,9.035,Lightning
2447,311494,2020-05-10 02:19:47.815200,2020-05-10 02:19:47.804103,-79.08,9.035,Lightning
2446,311493,2020-05-10 02:19:47.064799,2020-05-10 02:19:47.053703,-79.108,8.997,Lightning
2499,311493,2020-05-10 02:19:47.064799,2020-05-10 02:19:47.053703,-79.108,8.997,Lightning
2445,311492,2020-05-10 02:19:46.563997,2020-05-10 02:19:46.552909,-79.126,8.972,Lightning
2444,311492,2020-05-10 02:19:45.898399,2020-05-10 02:19:45.887311,-79.151,8.938,Lightning
2498,311492,2020-05-10 02:19:45.898399,2020-05-10 02:19:45.887311,-79.151,8.938,Lightning
2497,311491,2020-05-10 02:19:44.898399,2020-05-10 02:19:44.887321,-79.187,8.888,Lightning
2443,311491,2020-05-10 02:19:44.898399,2020-05-10 02:19:44.887321,-79.187,8.888,Lightning
2496,311490,2020-05-10 02:19:44.563997,2020-05-10 02:19:44.552924,-79.2,8.871,Lightning
2442,311490,2020-05-10 02:19:44.563997,2020-05-10 02:19:44.552924,-79.2,8.871,Lightning
2441,311490,2020-05-10 02:19:43.898399,2020-05-10 02:19:43.887326,-79.224,8.838,Lightning
2495,311490,2020-05-10 02:19:43.898399,2020-05-10 02:19:43.887326,-79.224,8.838,Lightning
2494,311489,2020-05-10 02:19:41.876399,2020-05-10 02:19:41.865342,-79.299,8.736,Lightning
2440,311489,2020-05-10 02:19:41.876399,2020-05-10 02:19:41.865342,-79.299,8.736,Lightning
2493,311488,2020-05-10 02:19:38.876399,2020-05-10 02:19:38.865353,-79.409,8.585,Lightning
2439,311488,2020-05-10 02:19:38.876399,2020-05-10 02:19:38.865353,-79.409,8.585,Lightning
2438,311487,2020-05-10 02:19:35.375598,2020-05-10 02:19:35.364575,-79.538,8.408,Lightning
2437,311486,2020-05-10 02:19:34.959599,2020-05-10 02:19:34.948576,-79.553,8.387,Lightning
2436,311486,2020-05-10 02:19:34.292398,2020-05-10 02:19:34.281386,-79.578,8.354,Lightning
2492,311486,2020-05-10 02:19:34.292398,2020-05-10 02:19:34.281386,-79.578,8.354,Lightning
2491,311485,2020-05-10 02:19:31.710000,2020-05-10 02:19:31.699003,-79.673,8.223,Lightning
2435,311485,2020-05-10 02:19:31.710000,2020-05-10 02:19:31.699003,-79.673,8.223,Lightning
2434,311484,2020-05-10 02:19:29.209198,2020-05-10 02:19:29.198225,-79.765,8.097,Lightning
2490,311484,2020-05-10 02:19:29.209198,2020-05-10 02:19:29.198225,-79.765,8.097,Lightning
2489,311483,2020-05-10 02:19:27.710000,2020-05-10 02:19:27.699032,-79.82,8.022,Lightning
2433,311483,2020-05-10 02:19:27.710000,2020-05-10 02:19:27.699032,-79.82,8.022,Lightning
2432,311483,2020-05-10 02:19:27.375598,2020-05-10 02:19:27.364632,-79.832,8.005,Lightning
2488,311483,2020-05-10 02:19:27.375598,2020-05-10 02:19:27.364632,-79.832,8.005,Lightning
2487,311483,2020-05-10 02:19:26.710000,2020-05-10 02:19:26.699034,-79.856,7.971,Lightning
2431,311483,2020-05-10 02:19:26.710000,2020-05-10 02:19:26.699034,-79.856,7.971,Lightning
2430,311482,2020-05-10 02:19:23.877399,2020-05-10 02:19:23.866456,-79.96,7.828,Lightning
2486,311482,2020-05-10 02:19:23.877399,2020-05-10 02:19:23.866456,-79.96,7.828,Lightning
2485,311482,2020-05-10 02:19:23.626197,2020-05-10 02:19:23.615263,-79.969,7.816,Lightning
2429,311482,2020-05-10 02:19:23.626197,2020-05-10 02:19:23.615263,-79.969,7.816,Lightning
1317,310459,2020-05-09 01:30:09.744399,2020-05-09 01:30:09.752702,-69.132,-1.745,Lightning
1316,310458,2020-05-09 01:29:46.410997,2020-05-09 01:29:46.419465,-69.971,-2.929,Lightning
1315,310458,2020-05-09 01:29:45.745399,2020-05-09 01:29:45.753867,-69.995,-2.962,Lightning
1314,310458,2020-05-09 01:29:45.078198,2020-05-09 01:29:45.086667,-70.019,-2.996,Lightning
1313,310458,2020-05-09 01:29:44.410997,2020-05-09 01:29:44.419471,-70.043,-3.03,Lightning
1312,310458,2020-05-09 01:29:43.745399,2020-05-09 01:29:43.753873,-70.067,-3.064,Lightning
1311,310458,2020-05-09 01:29:43.078198,2020-05-09 01:29:43.086675,-70.091,-3.098,Lightning
1310,310458,2020-05-09 01:29:42.410997,2020-05-09 01:29:42.419480,-70.115,-3.131,Lightning
333,309360,2020-05-08 02:19:29.075398,2020-05-08 02:19:29.069423,-69.628,5.946,Lightning
332,309359,2020-05-08 02:19:23.743599,2020-05-08 02:19:23.737656,-69.822,5.676,Lightning
331,309358,2020-05-08 02:18:51.827799,2020-05-08 02:18:51.822062,-70.976,4.06,Lightning
330,309358,2020-05-08 02:18:51.243797,2020-05-08 02:18:51.238064,-70.998,4.031,Lightning
364,309358,2020-05-08 02:18:51.243797,2020-05-08 02:18:51.238064,-70.998,4.031,Lightning
329,309357,2020-05-08 02:18:48.410197,2020-05-08 02:18:48.404489,-71.1,3.887,Lightning
328,309356,2020-05-08 02:18:34.827799,2020-05-08 02:18:34.822174,-71.589,3.199,Lightning
327,309355,2020-05-08 02:18:21.242797,2020-05-08 02:18:21.237271,-72.078,2.51,Lightning
34514,308354,2020-05-07 03:08:35.625398,2020-05-07 03:08:35.602180,-70.431,12.94,Lightning
34513,308353,2020-05-07 03:06:53.045000,2020-05-07 03:06:53.022454,-74.253,7.79,Lightning
34528,308353,2020-05-07 03:06:53.045000,2020-05-07 03:06:53.022454,-74.253,7.79,Lightning
34527,308352,2020-05-07 03:06:39.458998,2020-05-07 03:06:39.436534,-74.75,7.105,Lightning
34512,308352,2020-05-07 03:06:39.458998,2020-05-07 03:06:39.436534,-74.75,7.105,Lightning
34510,308351,2020-05-07 03:06:35.209399,2020-05-07 03:06:35.186977,-74.905,6.89,Lightning
34526,308351,2020-05-07 03:06:35.209399,2020-05-07 03:06:35.186977,-74.905,6.89,Lightning
34525,308350,2020-05-07 03:06:25.376799,2020-05-07 03:06:25.354429,-75.263,6.393,Lightning
34509,308350,2020-05-07 03:06:25.376799,2020-05-07 03:06:25.354429,-75.263,6.393,Lightning
34508,308350,2020-05-07 03:06:24.709598,2020-05-07 03:06:24.687238,-75.287,6.359,UV
34507,308349,2020-05-07 03:06:19.959197,2020-05-07 03:06:19.936869,-75.46,6.119,Lightning
34506,308348,2020-05-07 03:06:10.210399,2020-05-07 03:06:10.188130,-75.814,5.626,Lightning
34524,308348,2020-05-07 03:06:10.210399,2020-05-07 03:06:10.188130,-75.814,5.626,Lightning
34505,308347,2020-05-07 03:06:08.626398,2020-05-07 03:06:08.604142,-75.871,5.546,Lightning
34523,308347,2020-05-07 03:06:08.626398,2020-05-07 03:06:08.604142,-75.871,5.546,Lightning
34522,308346,2020-05-07 03:06:04.377799,2020-05-07 03:06:04.355569,-76.025,5.331,Lightning
34504,308346,2020-05-07 03:06:04.377799,2020-05-07 03:06:04.355569,-76.025,5.331,Lightning
34503,308345,2020-05-07 03:05:58.876997,2020-05-07 03:05:58.854811,-76.225,5.052,Lightning
34521,308345,2020-05-07 03:05:58.876997,2020-05-07 03:05:58.854811,-76.225,5.052,Lightning
34502,308344,2020-05-07 03:04:52.627398,2020-05-07 03:04:52.605629,-78.612,1.694,Lightning
33758,307379,2020-05-06 03:55:09.709797,2020-05-06 03:55:09.670646,-76.888,12.28,Lightning
33757,307378,2020-05-06 03:54:05.044200,2020-05-06 03:54:05.005477,-79.301,9.035,Lightning
33767,307378,2020-05-06 03:54:05.044200,2020-05-06 03:54:05.005477,-79.301,9.035,Lightning
33756,307378,2020-05-06 03:54:04.792997,2020-05-06 03:54:04.754275,-79.311,9.022,Lightning
33755,307377,2020-05-06 03:54:03.876197,2020-05-06 03:54:03.837487,-79.344,8.976,Lightning
33754,307376,2020-05-06 03:53:48.461198,2020-05-06 03:53:48.422585,-79.912,8.199,Lightning
33766,307376,2020-05-06 03:53:48.461198,2020-05-06 03:53:48.422585,-79.912,8.199,Lightning
32283,306233,2020-05-05 03:04:10.909799,2020-05-05 03:04:10.888316,-69.909,-2.532,Lightning
30336,304147,2020-05-03 04:42:45.478399,2020-05-03 04:42:45.419621,-70.865,12.653,Lightning
30335,304146,2020-05-03 04:42:37.977598,2020-05-03 04:42:37.918885,-71.149,12.278,Lightning
30334,304145,2020-05-03 04:42:05.142997,2020-05-03 04:42:05.084496,-72.381,10.634,Lightning
30539,304145,2020-05-03 04:42:05.142997,2020-05-03 04:42:05.084496,-72.381,10.634,Lightning
30333,304144,2020-05-03 04:42:04.477399,2020-05-03 04:42:04.418898,-72.406,10.6,Lightning
30332,304143,2020-05-03 04:42:03.226197,2020-05-03 04:42:03.167710,-72.452,10.537,Lightning
30538,304143,2020-05-03 04:42:03.226197,2020-05-03 04:42:03.167710,-72.452,10.537,Lightning
30331,304142,2020-05-03 04:42:02.810198,2020-05-03 04:42:02.751711,-72.468,10.517,Lightning
30330,304141,2020-05-03 04:42:02.394200,2020-05-03 04:42:02.335713,-72.483,10.496,Lightning
30537,304141,2020-05-03 04:42:02.394200,2020-05-03 04:42:02.335713,-72.483,10.496,Lightning
30329,304140,2020-05-03 04:42:01.560599,2020-05-03 04:42:01.502117,-72.514,10.454,Lightning
30536,304140,2020-05-03 04:42:01.560599,2020-05-03 04:42:01.502117,-72.514,10.454,Lightning
30328,304139,2020-05-03 04:42:01.226197,2020-05-03 04:42:01.167722,-72.527,10.437,Lightning
30327,304138,2020-05-03 04:42:00.726998,2020-05-03 04:42:00.668523,-72.545,10.412,Lightning
30535,304138,2020-05-03 04:42:00.726998,2020-05-03 04:42:00.668523,-72.545,10.412,Lightning
30534,304137,2020-05-03 04:42:00.226197,2020-05-03 04:42:00.167724,-72.564,10.387,Lightning
30326,304137,2020-05-03 04:42:00.226197,2020-05-03 04:42:00.167724,-72.564,10.387,Lightning
30325,304136,2020-05-03 04:41:59.893398,2020-05-03 04:41:59.834925,-72.577,10.37,Lightning
30324,304136,2020-05-03 04:41:59.394200,2020-05-03 04:41:59.335727,-72.595,10.345,Lightning
30533,304136,2020-05-03 04:41:59.394200,2020-05-03 04:41:59.335727,-72.595,10.345,Lightning
30323,304135,2020-05-03 04:41:57.810198,2020-05-03 04:41:57.751743,-72.654,10.265,Lightning
30322,304134,2020-05-03 04:41:57.477399,2020-05-03 04:41:57.418944,-72.666,10.249,Lightning
30321,304134,2020-05-03 04:41:56.810198,2020-05-03 04:41:56.751748,-72.691,10.215,Lightning
30532,304134,2020-05-03 04:41:56.810198,2020-05-03 04:41:56.751748,-72.691,10.215,Lightning
30531,304133,2020-05-03 04:41:56.226197,2020-05-03 04:41:56.167751,-72.713,10.186,Lightning
30320,304133,2020-05-03 04:41:56.226197,2020-05-03 04:41:56.167751,-72.713,10.186,Lightning
30319,304132,2020-05-03 04:41:55.394200,2020-05-03 04:41:55.335754,-72.744,10.144,Lightning
30318,304132,2020-05-03 04:41:55.059797,2020-05-03 04:41:55.001361,-72.756,10.127,Lightning
30530,304132,2020-05-03 04:41:55.059797,2020-05-03 04:41:55.001361,-72.756,10.127,Lightning
30317,304132,2020-05-03 04:41:54.810198,2020-05-03 04:41:54.751762,-72.766,10.115,Lightning
30316,304131,2020-05-03 04:41:53.976598,2020-05-03 04:41:53.918169,-72.797,10.073,Lightning
30315,304131,2020-05-03 04:41:53.311000,2020-05-03 04:41:53.252571,-72.821,10.039,Lightning
30529,304131,2020-05-03 04:41:53.311000,2020-05-03 04:41:53.252571,-72.821,10.039,Lightning
30528,304130,2020-05-03 04:41:52.976598,2020-05-03 04:41:52.918176,-72.834,10.023,Lightning
30314,304130,2020-05-03 04:41:52.976598,2020-05-03 04:41:52.918176,-72.834,10.023,Lightning
30527,304129,2020-05-03 04:41:52.394200,2020-05-03 04:41:52.335778,-72.855,9.993,Lightning
30313,304129,2020-05-03 04:41:52.394200,2020-05-03 04:41:52.335778,-72.855,9.993,Lightning
30526,304129,2020-05-03 04:41:52.142997,2020-05-03 04:41:52.084575,-72.865,9.981,Lightning
30312,304129,2020-05-03 04:41:52.142997,2020-05-03 04:41:52.084575,-72.865,9.981,Lightning
30311,304129,2020-05-03 04:41:51.893398,2020-05-03 04:41:51.834976,-72.874,9.968,Lightning
30525,304129,2020-05-03 04:41:51.893398,2020-05-03 04:41:51.834976,-72.874,9.968,Lightning
30524,304128,2020-05-03 04:41:50.976598,2020-05-03 04:41:50.918182,-72.908,9.922,Lightning
30310,304128,2020-05-03 04:41:50.976598,2020-05-03 04:41:50.918182,-72.908,9.922,Lightning
30309,304128,2020-05-03 04:41:50.726998,2020-05-03 04:41:50.668582,-72.917,9.91,Lightning
30523,304128,2020-05-03 04:41:50.726998,2020-05-03 04:41:50.668582,-72.917,9.91,Lightning
30308,304128,2020-05-03 04:41:50.060797,2020-05-03 04:41:50.002389,-72.942,9.876,Lightning
30522,304128,2020-05-03 04:41:50.060797,2020-05-03 04:41:50.002389,-72.942,9.876,Lightning
30307,304128,2020-05-03 04:41:49.395200,2020-05-03 04:41:49.336792,-72.967,9.843,Lightning
30521,304128,2020-05-03 04:41:49.395200,2020-05-03 04:41:49.336792,-72.967,9.843,Lightning
30520,304127,2020-05-03 04:41:47.312000,2020-05-03 04:41:47.253606,-73.044,9.738,Lightning
30306,304127,2020-05-03 04:41:47.312000,2020-05-03 04:41:47.253606,-73.044,9.738,Lightning
30305,304126,2020-05-03 04:41:46.811198,2020-05-03 04:41:46.752811,-73.062,9.713,Lightning
30519,304126,2020-05-03 04:41:46.811198,2020-05-03 04:41:46.752811,-73.062,9.713,Lightning
30304,304125,2020-05-03 04:41:45.727998,2020-05-03 04:41:45.669632,-73.102,9.658,Lightning
30518,304125,2020-05-03 04:41:45.727998,2020-05-03 04:41:45.669632,-73.102,9.658,Lightning
30303,304125,2020-05-03 04:41:45.478399,2020-05-03 04:41:45.420033,-73.112,9.646,Lightning
30517,304124,2020-05-03 04:41:44.811198,2020-05-03 04:41:44.752830,-73.136,9.612,Lightning
30302,304124,2020-05-03 04:41:44.811198,2020-05-03 04:41:44.752830,-73.136,9.612,Lightning
30516,304123,2020-05-03 04:41:44.312000,2020-05-03 04:41:44.253632,-73.155,9.587,Lightning
30301,304123,2020-05-03 04:41:44.312000,2020-05-03 04:41:44.253632,-73.155,9.587,Lightning
30300,304122,2020-05-03 04:41:43.811198,2020-05-03 04:41:43.752833,-73.173,9.562,Lightning
30515,304122,2020-05-03 04:41:43.811198,2020-05-03 04:41:43.752833,-73.173,9.562,Lightning
30299,304121,2020-05-03 04:41:43.060797,2020-05-03 04:41:43.002431,-73.201,9.524,Lightning
30514,304121,2020-05-03 04:41:43.060797,2020-05-03 04:41:43.002431,-73.201,9.524,Lightning
30513,304121,2020-05-03 04:41:42.644799,2020-05-03 04:41:42.586433,-73.217,9.503,Lightning
30298,304121,2020-05-03 04:41:42.644799,2020-05-03 04:41:42.586433,-73.217,9.503,Lightning
30297,304121,2020-05-03 04:41:42.561599,2020-05-03 04:41:42.503233,-73.22,9.499,Lightning
30296,304121,2020-05-03 04:41:41.894398,2020-05-03 04:41:41.836054,-73.244,9.465,Lightning
30295,304120,2020-05-03 04:41:41.561599,2020-05-03 04:41:41.503255,-73.257,9.449,Lightning
30512,304120,2020-05-03 04:41:41.561599,2020-05-03 04:41:41.503255,-73.257,9.449,Lightning
30511,304119,2020-05-03 04:41:41.060797,2020-05-03 04:41:41.002451,-73.275,9.424,Lightning
30294,304119,2020-05-03 04:41:41.060797,2020-05-03 04:41:41.002451,-73.275,9.424,Lightning
30293,304119,2020-05-03 04:41:40.395200,2020-05-03 04:41:40.336854,-73.3,9.39,Lightning
30510,304119,2020-05-03 04:41:40.395200,2020-05-03 04:41:40.336854,-73.3,9.39,Lightning
30509,304118,2020-05-03 04:41:39.727998,2020-05-03 04:41:39.669663,-73.325,9.356,Lightning
30292,304118,2020-05-03 04:41:39.727998,2020-05-03 04:41:39.669663,-73.325,9.356,Lightning
30291,304117,2020-05-03 04:41:39.312000,2020-05-03 04:41:39.253665,-73.34,9.336,Lightning
30508,304117,2020-05-03 04:41:39.312000,2020-05-03 04:41:39.253665,-73.34,9.336,Lightning
30290,304116,2020-05-03 04:41:38.811198,2020-05-03 04:41:38.752864,-73.358,9.31,Lightning
30507,304116,2020-05-03 04:41:38.811198,2020-05-03 04:41:38.752864,-73.358,9.31,Lightning
30289,304116,2020-05-03 04:41:38.227197,2020-05-03 04:41:38.168864,-73.38,9.281,Lightning
30506,304116,2020-05-03 04:41:38.227197,2020-05-03 04:41:38.168864,-73.38,9.281,Lightning
30505,304116,2020-05-03 04:41:38.143997,2020-05-03 04:41:38.085664,-73.383,9.277,Lightning
30288,304116,2020-05-03 04:41:38.143997,2020-05-03 04:41:38.085664,-73.383,9.277,Lightning
30287,304116,2020-05-03 04:41:37.478399,2020-05-03 04:41:37.420066,-73.408,9.243,Lightning
30504,304116,2020-05-03 04:41:37.478399,2020-05-03 04:41:37.420066,-73.408,9.243,Lightning
30286,304115,2020-05-03 04:41:37.143997,2020-05-03 04:41:37.085681,-73.42,9.226,Lightning
30285,304114,2020-05-03 04:41:36.727998,2020-05-03 04:41:36.669682,-73.435,9.206,Lightning
30503,304114,2020-05-03 04:41:36.727998,2020-05-03 04:41:36.669682,-73.435,9.206,Lightning
30502,304114,2020-05-03 04:41:36.227197,2020-05-03 04:41:36.168877,-73.454,9.18,Lightning
30284,304114,2020-05-03 04:41:36.227197,2020-05-03 04:41:36.168877,-73.454,9.18,Lightning
30283,304113,2020-05-03 04:41:35.894398,2020-05-03 04:41:35.836078,-73.466,9.164,Lightning
30501,304113,2020-05-03 04:41:35.894398,2020-05-03 04:41:35.836078,-73.466,9.164,Lightning
30500,304113,2020-05-03 04:41:35.478399,2020-05-03 04:41:35.420079,-73.482,9.143,Lightning
30282,304113,2020-05-03 04:41:35.478399,2020-05-03 04:41:35.420079,-73.482,9.143,Lightning
30281,304112,2020-05-03 04:41:34.977598,2020-05-03 04:41:34.919304,-73.5,9.117,Lightning
30499,304112,2020-05-03 04:41:34.977598,2020-05-03 04:41:34.919304,-73.5,9.117,Lightning
30498,304112,2020-05-03 04:41:34.312000,2020-05-03 04:41:34.253706,-73.525,9.084,Lightning
30280,304112,2020-05-03 04:41:34.312000,2020-05-03 04:41:34.253706,-73.525,9.084,Lightning
30497,304112,2020-05-03 04:41:33.894398,2020-05-03 04:41:33.836092,-73.54,9.063,Lightning
30279,304112,2020-05-03 04:41:33.894398,2020-05-03 04:41:33.836092,-73.54,9.063,Lightning
30278,304112,2020-05-03 04:41:33.225197,2020-05-03 04:41:33.166909,-73.565,9.029,Lightning
30496,304112,2020-05-03 04:41:33.225197,2020-05-03 04:41:33.166909,-73.565,9.029,Lightning
30495,304111,2020-05-03 04:41:32.393200,2020-05-03 04:41:32.334912,-73.595,8.987,Lightning
30277,304111,2020-05-03 04:41:32.393200,2020-05-03 04:41:32.334912,-73.595,8.987,Lightning
30276,304110,2020-05-03 04:41:31.809198,2020-05-03 04:41:31.750912,-73.617,8.958,Lightning
30275,304109,2020-05-03 04:41:31.476399,2020-05-03 04:41:31.418113,-73.629,8.941,Lightning
30494,304109,2020-05-03 04:41:31.476399,2020-05-03 04:41:31.418113,-73.629,8.941,Lightning
30493,304109,2020-05-03 04:41:30.809198,2020-05-03 04:41:30.750922,-73.654,8.908,Lightning
30274,304109,2020-05-03 04:41:30.809198,2020-05-03 04:41:30.750922,-73.654,8.908,Lightning
30273,304109,2020-05-03 04:41:30.310000,2020-05-03 04:41:30.251724,-73.672,8.882,Lightning
30492,304109,2020-05-03 04:41:30.310000,2020-05-03 04:41:30.251724,-73.672,8.882,Lightning
30272,304108,2020-05-03 04:41:29.559599,2020-05-03 04:41:29.501330,-73.7,8.845,Lightning
30491,304108,2020-05-03 04:41:29.559599,2020-05-03 04:41:29.501330,-73.7,8.845,Lightning
30490,304107,2020-05-03 04:41:28.892398,2020-05-03 04:41:28.834133,-73.724,8.811,Lightning
30271,304107,2020-05-03 04:41:28.892398,2020-05-03 04:41:28.834133,-73.724,8.811,Lightning
30270,304107,2020-05-03 04:41:28.225197,2020-05-03 04:41:28.166943,-73.749,8.777,Lightning
30489,304107,2020-05-03 04:41:28.225197,2020-05-03 04:41:28.166943,-73.749,8.777,Lightning
30488,304107,2020-05-03 04:41:27.559599,2020-05-03 04:41:27.501345,-73.774,8.744,Lightning
30269,304107,2020-05-03 04:41:27.559599,2020-05-03 04:41:27.501345,-73.774,8.744,Lightning
30487,304107,2020-05-03 04:41:26.892398,2020-05-03 04:41:26.834151,-73.798,8.71,Lightning
30268,304107,2020-05-03 04:41:26.892398,2020-05-03 04:41:26.834151,-73.798,8.71,Lightning
30267,304106,2020-05-03 04:41:25.725998,2020-05-03 04:41:25.667749,-73.841,8.652,Lightning
30486,304106,2020-05-03 04:41:25.725998,2020-05-03 04:41:25.667749,-73.841,8.652,Lightning
30266,304106,2020-05-03 04:41:25.058797,2020-05-03 04:41:25.000557,-73.866,8.618,Lightning
30485,304106,2020-05-03 04:41:25.058797,2020-05-03 04:41:25.000557,-73.866,8.618,Lightning
30484,304105,2020-05-03 04:41:24.476399,2020-05-03 04:41:24.418159,-73.887,8.589,Lightning
30265,304105,2020-05-03 04:41:24.476399,2020-05-03 04:41:24.418159,-73.887,8.589,Lightning
30264,304105,2020-05-03 04:41:24.310000,2020-05-03 04:41:24.251760,-73.893,8.58,Lightning
30483,304105,2020-05-03 04:41:23.642799,2020-05-03 04:41:23.584573,-73.918,8.547,Lightning
30263,304105,2020-05-03 04:41:23.642799,2020-05-03 04:41:23.584573,-73.918,8.547,Lightning
30262,304104,2020-05-03 04:41:23.058797,2020-05-03 04:41:23.000566,-73.939,8.517,Lightning
30261,304103,2020-05-03 04:41:22.809198,2020-05-03 04:41:22.750967,-73.948,8.505,Lightning
30260,304103,2020-05-03 04:41:22.141997,2020-05-03 04:41:22.083779,-73.973,8.471,Lightning
30482,304103,2020-05-03 04:41:21.476399,2020-05-03 04:41:21.418181,-73.997,8.437,Lightning
30259,304103,2020-05-03 04:41:21.476399,2020-05-03 04:41:21.418181,-73.997,8.437,Lightning
30258,304103,2020-05-03 04:41:21.225197,2020-05-03 04:41:21.166986,-74.007,8.425,Lightning
30257,304102,2020-05-03 04:41:20.892398,2020-05-03 04:41:20.834187,-74.019,8.408,Lightning
30256,304102,2020-05-03 04:41:20.642799,2020-05-03 04:41:20.584588,-74.028,8.395,Lightning
30255,304101,2020-05-03 04:41:19.892398,2020-05-03 04:41:19.834193,-74.056,8.358,Lightning
30481,304101,2020-05-03 04:41:19.892398,2020-05-03 04:41:19.834193,-74.056,8.358,Lightning
30254,304101,2020-05-03 04:41:19.225197,2020-05-03 04:41:19.166999,-74.08,8.324,Lightning
30480,304101,2020-05-03 04:41:19.225197,2020-05-03 04:41:19.166999,-74.08,8.324,Lightning
30253,304100,2020-05-03 04:41:18.975598,2020-05-03 04:41:18.917400,-74.089,8.311,Lightning
30479,304100,2020-05-03 04:41:18.310000,2020-05-03 04:41:18.251802,-74.114,8.278,Lightning
30252,304100,2020-05-03 04:41:18.310000,2020-05-03 04:41:18.251802,-74.114,8.278,Lightning
30251,304099,2020-05-03 04:41:17.975598,2020-05-03 04:41:17.917408,-74.126,8.261,Lightning
30250,304098,2020-05-03 04:41:17.393200,2020-05-03 04:41:17.335010,-74.147,8.232,Lightning
30478,304098,2020-05-03 04:41:17.393200,2020-05-03 04:41:17.335010,-74.147,8.232,Lightning
30477,304098,2020-05-03 04:41:16.725998,2020-05-03 04:41:16.667810,-74.172,8.198,Lightning
30249,304098,2020-05-03 04:41:16.725998,2020-05-03 04:41:16.667810,-74.172,8.198,Lightning
30248,304098,2020-05-03 04:41:16.476399,2020-05-03 04:41:16.418211,-74.181,8.185,Lightning
30476,304098,2020-05-03 04:41:16.476399,2020-05-03 04:41:16.418211,-74.181,8.185,Lightning
30247,304098,2020-05-03 04:41:16.141997,2020-05-03 04:41:16.083815,-74.193,8.169,Lightning
30475,304098,2020-05-03 04:41:16.141997,2020-05-03 04:41:16.083815,-74.193,8.169,Lightning
30246,304097,2020-05-03 04:41:15.725998,2020-05-03 04:41:15.667816,-74.209,8.148,Lightning
30474,304097,2020-05-03 04:41:15.725998,2020-05-03 04:41:15.667816,-74.209,8.148,Lightning
30473,304097,2020-05-03 04:41:15.476399,2020-05-03 04:41:15.418217,-74.218,8.135,Lightning
30245,304097,2020-05-03 04:41:15.476399,2020-05-03 04:41:15.418217,-74.218,8.135,Lightning
30244,304096,2020-05-03 04:41:14.726998,2020-05-03 04:41:14.668825,-74.245,8.097,Lightning
30472,304096,2020-05-03 04:41:14.726998,2020-05-03 04:41:14.668825,-74.245,8.097,Lightning
30471,304096,2020-05-03 04:41:14.142997,2020-05-03 04:41:14.084831,-74.267,8.068,Lightning
30243,304096,2020-05-03 04:41:14.142997,2020-05-03 04:41:14.084831,-74.267,8.068,Lightning
30242,304095,2020-05-03 04:41:13.394200,2020-05-03 04:41:13.336034,-74.294,8.03,Lightning
